elevation,depth,osmid,name,latitude,longitude
1.8687106370925903,1.2690974473953247,2236472568,,18.96073052869959,72.985164099017
1.8687106370925903,1.2690974473953247,2236472634,,18.96072110504825,72.98517648704578
1.701425313949585,1.4470407962799072,2236784241,,18.88292158325536,72.98421768995263
1.701425313949585,1.4470407962799072,2236784254,,18.88294045149648,72.98431881228902
0.9194995760917664,1.2496485710144043,2236784317,,18.883654811791704,72.98387244168497
4.086615562438965,1.439556121826172,2236784544,,18.894021082708942,72.97884246354614
3.1404566764831543,2.9206080436706543,2236784769,,18.91558764963378,72.97589318168548
3.5524086952209477,2.184279441833496,2236784812,,18.92032823214761,72.96789116886096
3.366042137145996,1.565162181854248,2236784812,,18.921941520393656,72.96479909069163
4.227816581726074,4.462092399597168,2237058036,Asian Highway 47,19.157313339279742,73.03177483691776
4.420953273773193,1.2347216606140137,2237059232,,19.175626041107883,73.06269788109793
4.513436317443848,3.0829153060913086,2241599354,,19.168311766025525,73.0473850963598
4.513436317443848,3.0829153060913086,2241599537,,19.16831270359294,73.04738652964129
3.4960196018218994,1.5744221210479736,2241599568,,19.17004792844154,73.06468083524734
3.4960196018218994,1.5744221210479736,2241599568,,19.170016297323908,73.06467922139872
4.95206880569458,3.909343242645264,2242266574,,19.159647058214315,72.99097883706109
5.108762741088867,1.2457499504089355,2242577206,,19.062449433832047,72.99850209909869
3.844013214111328,1.2824368476867676,2242577300,,19.087723879323963,73.00298100423117
5.5723876953125,2.646578788757324,2242577954,,19.11204199876462,73.0012227540997
4.51435136795044,1.7879042625427246,2242577978,Shil Phata - Mahape Road,19.111019863535077,73.00365247988874
5.691323280334473,3.051393508911133,2242577990,,19.11152712980805,73.0030184230859
5.691323280334473,3.051393508911133,2242578033,,19.111531190865943,73.00303399173814
4.1672186851501465,1.7641658782958984,2242578080,,19.11211167964207,73.0052576846106
5.5723876953125,2.646578788757324,2242578094,,19.11199512958801,73.00123645622907
2.725846290588379,1.9584202766418457,2242578342,,19.11747387463954,73.00068176838961
1.7484970092773438,1.3618006706237793,2242578342,,19.11797160887625,73.00090709004337
1.7484970092773438,1.3618006706237793,2242578394,,19.11801599173693,73.00092697085498
4.906603813171387,2.0181283950805664,2244775348,PKC Road,19.07901852729328,73.00171892027028
3.5373260974884038,1.323817014694214,2244775421,,19.081259658218706,73.01248402687753
4.463150978088379,2.297368049621582,2244775503,Sudhakar Vishnu Londhe Marg,19.082925331889555,73.00182227450193
1.323101282119751,1.913599729537964,2244775529,,19.0842454862804,73.00797477580906
1.323101282119751,1.913599729537964,2244775556,,19.084298803081623,73.00788344520764
4.0212225914001465,1.207345962524414,2244775610,,19.085873367838055,73.00788804149964
3.785420417785645,1.9226536750793457,2244775625,Groma Road,19.086326943350503,73.01017415876446
4.057469844818115,1.7938189506530762,2244775630,Palm Beach Marg,19.084946075552097,73.00702735791279
5.485129833221436,1.6532526016235352,2244775724,,19.08777053873935,73.01172069993069
5.457813262939453,1.7932124137878418,2244775724,,19.08805317551742,73.0112342946531
5.9713664054870605,1.3848681449890137,2244775796,,19.08859207955504,73.01082903449027
5.807052135467529,1.2209162712097168,2244775956,PKC Road,19.09186139986035,73.01032359827433
4.860925197601318,3.674863338470459,2244775960,Kopri Road,19.09186086089372,73.00981786440104
5.807052135467529,1.2209162712097168,2244775960,PKC Road,19.091878924234805,73.01033522036828
4.860925197601318,3.674863338470459,2244775987,Kopri Road,19.0918665534368,73.00980801553511
5.502940654754639,1.7372565269470217,2244879000,,19.065966446470707,73.01404729280112
4.849339485168457,1.6122069358825684,2244879016,Sanpada Station Road,19.06592928578702,73.01358704695558
5.502940654754639,1.7372565269470217,2244879016,,19.065941229574083,73.01401813362685
4.849339485168457,1.6122069358825684,2244879026,Sanpada Station Road,19.06592950667809,73.01358668853311
2.5,4.407754898071289,2245081628,,19.01379996153109,73.03123857336408
5.338540554046631,1.3944129943847656,2245081695,Palm Beach Marg,19.034473035038488,73.007594333851
4.045300006866455,2.4894790649414062,2245082864,,19.050398787258512,73.01224004549913
2.102069616317749,2.2304112911224365,2245083380,,19.05702532901686,73.00369140862144
3.197128772735596,2.316904067993164,2245083380,Palm Beach Service Road,19.055297041818022,73.00457632692965
4.213384628295898,1.222790241241455,2245083800,,19.05935199567413,73.00990858890563
5.772993564605713,2.0841684341430664,2245083800,,19.059082498902534,73.01022859900611
5.172934532165527,2.651601791381836,2245083800,,19.058813095171985,73.01054869534262
4.964089393615723,1.5933575630187988,2245083923,Sant Dnyaneshwar Marg,19.06145522104807,73.00644989964817
4.683567047119141,1.5977778434753418,2245084066,,19.061480713321235,73.00845592389133
4.683567047119141,1.5977778434753418,2245084174,,19.06145929248472,73.00843478436089
4.964089393615723,1.5933575630187988,2245084324,Sant Dnyaneshwar Marg,19.061367497423703,73.0064258690426
4.684751987457275,2.652139186859131,2245084396,,19.06367586902648,73.0067162630488
4.684751987457275,2.652139186859131,2245084572,,19.06369994476118,73.0067037787433
2.0784618854522705,1.6529936790466309,2246308723,,19.01827279177431,73.04652523001423
4.231846809387207,2.103910446166992,2246464154,Sukir Manya Koli Marg,19.00865953892589,73.04034102396757
5.98173713684082,1.6122221946716309,2246464154,Sukir Manya Koli Marg,19.008391945770256,73.04065147987502
5.612147331237793,2.962759017944336,2246465018,Sakharam Patil Marg,19.02143134733257,73.037857619956
4.65426778793335,1.725900173187256,2246637604,,19.16512431054296,73.06909304145407
4.064959526062012,1.8403120040893557,2246850869,,19.065025418996065,72.99136547927725
5.3836822509765625,3.0994558334350586,2246850877,Swami Pranavanandaji Marg,19.066525064498645,72.99214804765002
3.1564688682556152,1.3040285110473633,2246850897,Vashi Gaon Underpass,19.068467630884957,72.98551172294096
5.8907623291015625,1.9604334831237795,2246851154,,19.07364366888164,72.98747177517397
1.0,2.308011054992676,2246851264,Juhu Chowpatty Road,19.07814825165843,72.99079889301912
1.0,3.797834873199463,2246851264,Juhu Chowpatty Road,19.078448962641914,72.9910865316081
4.481095314025879,2.1845664978027344,2246851264,,19.07603403740124,72.99056803396611
4.9643096923828125,2.122203826904297,2246851317,Juhu Chowpatty Road,19.08186655358601,72.99422148173504
4.438493251800537,1.9977593421936035,2246851317,Juhu Chowpatty Road,19.08311962232783,72.99531115666561
1.0,3.797834873199463,2246851317,Juhu Chowpatty Road,19.078396062092388,72.9910359306315
1.0,2.308011054992676,2246851317,Juhu Chowpatty Road,19.07809148125536,72.99075393719522
4.806055545806885,4.38568639755249,2246851331,Juhu Chowpatty Road,19.084415369717178,72.9976447554254
4.438493251800537,1.9977593421936035,2246851331,Juhu Chowpatty Road,19.08305450407695,72.99525453071344
4.9643096923828125,2.122203826904297,2246851331,Juhu Chowpatty Road,19.08190585843266,72.99425566122422
4.50855016708374,4.176583766937256,2246851638,,19.158667390552434,73.07508422371788
5.6001152992248535,1.7666840553283691,2246852638,,19.17404509326674,73.08750555150804
4.081219673156738,1.5952510833740234,2248640092,Taloja Phase 2 road,19.06732049035816,73.09921421806797
4.743304252624512,1.8529386520385744,2248640093,Taloja Phase 2 road,19.068195363852205,73.1005980848454
3.978857517242432,1.5015039443969729,2248640093,Taloja Phase 2 road,19.06843257915409,73.10094525696755
5.113828182220459,1.6031970977783203,2248640093,Taloja Phase 2 road,19.068727857588804,73.10141754438254
2.0,3.274078369140625,2248640094,,19.06723355923165,73.09556780896159
5.813388824462891,1.6120657920837402,2250274618,,19.074288298036816,73.09211527838025
4.734586238861084,2.0260910987854004,2250274679,,19.079047573756107,73.10396874654982
5.837627410888672,1.4145307540893557,2250274679,,19.079879196771326,73.10559199209145
5.6524858474731445,1.57204008102417,2250274679,,19.080173837030596,73.10623365603293
5.6524858474731445,1.57204008102417,2250274730,,19.080128939868292,73.1061358790984
5.837627410888672,1.4145307540893557,2250274730,,19.079893227575045,73.10562254804725
5.591709613800049,2.388374328613281,2250536561,,19.066680420967963,73.09047121095526
2.5,2.691014289855957,2250536777,,19.06843421516947,73.08873254578437
3.859054088592529,1.9815788269042969,2250537319,,19.068785993388197,73.08472974306795
4.78944206237793,2.2330899238586426,2250537457,,19.069661592668737,73.09436203967621
4.78944206237793,2.2330899238586426,2250537805,,19.06968359301901,73.0943459726999
5.581178665161133,1.3699007034301758,2250538638,,19.07354765242045,73.09807403231648
4.001335144042969,1.5284423828125,2295455541,Palm Beach Marg,19.08641145194628,73.0078222584417
4.616756439208984,1.4255914688110352,2295455541,Palm Beach Marg,19.08675712256501,73.0080471919852
5.324964046478272,1.5701775550842283,2295455546,Palm Beach Marg,19.09068503693745,73.01065822793004
5.316772937774658,2.0882954597473145,2298251408,,19.146949326588057,72.98628671550651
4.764173030853272,1.2106170654296875,2298251409,,19.14572992020597,72.98712585685189
5.867916584014893,2.1784987449646,2298251454,,19.14721481784523,72.98656598903322
4.78939962387085,1.6398558616638184,2298251548,,19.151778325059453,72.99647087286408
5.8970794677734375,1.3088345527648926,2299141600,Palm Beach Marg,19.009975937047997,73.01179315325125
-0.922438383102417,2.4729020595550537,2299861339,Patni Road,19.16781008810438,72.99110391390514
5.276483535766602,4.002671241760254,2299978779,Sakal Bhavan Marg,19.013586353407472,73.03830457615187
5.463230609893799,1.4165563583374023,2299978782,Rajiv Gandhi Marg,19.014759944145567,73.04206786043147
3.337298393249512,1.6938824653625488,2299978828,Jawaharlal Nehru Marg,19.01773183134999,73.04398921724408
3.988496780395508,1.3309030532836914,2299978828,Jawaharlal Nehru Marg,19.01928677735017,73.04220252343923
4.492395877838135,1.2791719436645508,2303768827,Seawoods Station Road,19.02175604348424,73.02234370667854
4.973630905151367,2.109291076660156,2501427841,,19.01447415626388,73.09995903024819
4.899515151977539,1.3745503425598145,2952579268,,19.12154578091581,73.00026616061021
2.900786638259888,1.3425471782684326,3272579902,Kharghar Station Road,19.034765793971573,73.07060305363132
4.972050666809082,3.391124725341797,3272579903,Kopra Road,19.03366256673438,73.07335503432952
4.332305431365967,1.3678293228149414,3272579903,Kopra Road,19.033380078771536,73.07366237647396
5.5237555503845215,1.4748077392578125,3272579935,Kopra Road,19.033392160882592,73.07722873346363
5.277990341186523,1.4360733032226562,3473472173,Kharghar Station Road,19.03224668661819,73.06694630566336
4.0520548820495605,1.8052725791931152,3473472197,,19.03534152475111,73.07261075544751
4.711432456970215,2.1510581970214844,3484430963,D-Mart Road,19.044114421495525,73.0783949191827
5.551812171936035,1.980152130126953,3490413177,"['Gharkul Road', 'Vastu Vihar Marg']",19.038347111292858,73.07907891222729
4.595929145812988,1.2876172065734863,3490413189,Gharkul Road,19.039116658518008,73.07821108302308
5.419276714324951,1.42258882522583,3490413202,BARC Dispensary Road,19.041957770521247,73.07825519105852
5.688682556152344,2.053405284881592,3490413202,BARC Dispensary Road,19.04220954370905,73.07791960950338
5.688682556152344,2.053405284881592,3490413208,BARC Dispensary Road,19.042210693118488,73.07791807748272
5.419276714324951,1.42258882522583,3490413208,BARC Dispensary Road,19.041958919933908,73.07825365904239
4.204024314880371,1.8784093856811523,3490760796,,19.049434456898844,73.08096436742383
4.227816581726074,2.9392518997192383,3537357965,,19.15712440742432,73.031565143159
2.699784517288208,1.289157152175903,3657861140,,19.030581010246028,73.08827603484139
3.0330233573913574,2.0810275077819824,3657861140,Sion-Panvel Highway Flyover,19.030876359020123,73.0879695663376
4.105099201202393,2.2926993370056152,3657861140,Sion-Panvel Highway Flyover,19.031116006015232,73.08762432657592
4.535485744476318,1.3306589126586914,3657861140,Sion-Panvel Highway Flyover,19.03167517946584,73.08681876339068
2.6388914585113525,1.3490009307861328,3657861140,Sion-Panvel Highway Flyover,19.032461568997764,73.08565886753269
3.426398277282715,1.260028839111328,3657861140,Sion-Panvel Highway Flyover,19.03295827778677,73.08480932412247
5.110815525054932,1.4996695518493652,3657861159,,19.03331666639585,73.08466030188087
3.987892389297485,2.093829393386841,3657861159,Sion-Panvel Highway Flyover,19.032436085098997,73.08592225601815
5.027080059051514,1.8482937812805176,3657861159,Sion-Panvel Highway Flyover,19.031962063773843,73.08661663657155
5.057844161987305,1.3399543762207031,3657861159,Sion-Panvel Highway Flyover,19.031165435608017,73.08776912025668
2.9709575176239014,2.0799591541290283,3659085449,,19.037915338064096,73.09054232240644
2.9709575176239014,2.0799591541290283,3659085467,,19.03792071744182,73.09055125145825
2.162636995315552,2.495298147201538,3659085487,Kalamboli Link Road,19.040748663219468,73.09240210394277
1.7964890003204346,3.2676355838775635,3659085487,Kalamboli Link Road,19.04127965349977,73.09322853332564
3.250532865524292,1.3657691478729248,3659085487,Kalamboli Link Road,19.04181064050755,73.09405496816278
4.241944789886475,2.5252671241760254,3659103382,D Mart Road,19.03242255327118,73.10220981291162
2.22435998916626,2.137141704559326,3659126432,,19.03119374306208,73.09097860678
3.911333322525024,1.3609802722930908,3660391306,"['Konkan Belapur Flyover', 'Belapur Flyover']",19.024673361527025,73.03898688830031
4.345902919769287,1.4892363548278809,3660596625,,19.074466729112636,73.08862972849384
3.897944450378418,1.715038776397705,3663320214,,19.012922613332336,73.08814616929236
5.219732284545898,1.2267580032348633,3663320215,,19.01316875588772,73.0878692341484
4.973630905151367,2.109291076660156,3663320218,,19.014474791873404,73.09997516223991
2.7422590255737305,4.33300256729126,3664763150,Sector 34 Seaface,19.018105840064457,73.08581720955314
5.154889583587647,1.920372009277344,3664763150,Sector 34 Seaface,19.018349716256573,73.08547528635457
4.2504472732543945,2.8942742347717285,3664763167,Sector 34 Seaface,19.02047182808352,73.08494970732039
4.38890266418457,2.7558188438415527,3664763194,Sector 34 Seaface,19.02025605764997,73.08518644922742
5.7404465675354,2.596640110015869,3664763200,Sector 35 Seaface,19.02224178970642,73.08632760339285
5.7404465675354,2.596640110015869,3664763205,Sector 35 Seaface,19.022245910804944,73.0863308948548
3.423142671585083,4.977169990539551,3664763209,,19.02386318282107,73.08999023593475
5.896695613861084,2.063075065612793,3664763211,,19.02448311355253,73.096445735795
